product_id,product_name,category,subcategory,brand,price,mrp,discount_percent,description,rating,num_reviews,image_url,stock,is_featured,tags,category_enc,subcategory_enc,price_norm,rating_norm,discount_norm,reviews_norm,popularity_score
P009947,Omron Thermometer Lite 397,Health,Thermometer,Omron,9777.06,14869.67,34.2,"Premium quality Thermometer by Omron. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",2.1,13135,https://picsum.photos/seed/health39/400/400,223,False,"omron,new arrival,thermometer",6,75,0.0484605690738136,0.275,0.8838028169014086,0.5253070859840755,0.4264279026296377
P009948,Healthkart Thermometer Plus 342,Health,Thermometer,Healthkart,8119.84,9293.67,12.6,"Premium quality Thermometer by Healthkart. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.4,1831,https://picsum.photos/seed/temperature39/400/400,93,False,"health,trending,sale",6,75,0.0401619306610357,0.6,0.1232394366197183,0.0730204457248029,0.2840430714966387
P009949,Dr Trust Thermometer Pro 231,Health,Thermometer,Dr Trust,2354.35,3611.4,34.8,"Premium quality Thermometer by Dr Trust. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.8,23475,https://picsum.photos/seed/doctor39/400/400,252,False,"new arrival,bestseller,health",6,75,0.0112908593594061,0.7,0.9049295774647886,0.9390229264193972,0.7443974608665073
P009950,Omron Thermometer Elite 424,Health,Thermometer,Omron,2058.27,3227.63,36.2,"Premium quality Thermometer by Omron. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.9,9687,https://picsum.photos/seed/thermometer40/400/400,271,False,"new arrival,sale,omron",6,75,0.0098082192384473,0.975,0.954225352112676,0.3873484575681191,0.6687057629657431
P009951,Apollo Thermometer Pro 198,Health,Thermometer,Apollo,1653.84,1996.9,17.2,"Premium quality Thermometer by Apollo. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.6,16015,https://picsum.photos/seed/medical40/400/400,307,False,"new arrival,thermometer,health",6,75,0.0077830093488251,0.8999999999999999,0.2852112676056337,0.6405393510182851,0.6269704629972448
P009952,HealthSense Thermometer Lite 465,Health,Thermometer,HealthSense,8337.73,12238.76,31.9,"Premium quality Thermometer by HealthSense. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.1,8664,https://picsum.photos/seed/health40/400/400,319,False,"health,sale,recommended",6,75,0.041253029201821,0.7749999999999999,0.8028169014084506,0.3464169967590925,0.5516684840769499
P009953,Apollo Thermometer Pro 804,Health,Thermometer,Apollo,5611.49,7387.54,24.0,"Premium quality Thermometer by Apollo. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.2,1913,https://picsum.photos/seed/temperature40/400/400,55,False,"sale,apollo,thermometer",6,75,0.0276012026570946,0.55,0.5246478873239436,0.0763013643820269,0.325402660632301
P009954,HealthSense Thermometer Ultra 205,Health,Thermometer,HealthSense,2354.0,3132.83,24.9,"Premium quality Thermometer by HealthSense. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.2,10072,https://picsum.photos/seed/doctor40/400/400,110,False,"health,new arrival,thermometer",6,75,0.0112891067113301,0.55,0.556338028169014,0.4027527707758172,0.4444141739968881
P009955,Apollo Thermometer Plus 426,Health,Thermometer,Apollo,3236.99,4038.03,19.8,"Premium quality Thermometer by Apollo. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.1,17559,https://picsum.photos/seed/thermometer41/400/400,170,False,"apollo,thermometer,sale",6,75,0.0157107373530667,0.7749999999999999,0.3767605633802817,0.7023166486616252,0.6123249115386111
P009956,Healthkart Thermometer Lite 978,Health,Thermometer,Healthkart,8542.87,11966.68,28.6,"Premium quality Thermometer by Healthkart. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.4,5511,https://picsum.photos/seed/medical41/400/400,28,False,"thermometer,health,bestseller",6,75,0.0422802812769813,0.8500000000000001,0.6866197183098591,0.2202616732685151,0.5200845433904593
P009957,Healthkart Thermometer Lite 580,Health,Thermometer,Healthkart,9059.75,14324.29,36.8,"Premium quality Thermometer by Healthkart. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.2,12262,https://picsum.photos/seed/health41/400/400,98,False,"new arrival,bestseller,health",6,75,0.0448685919555856,0.8,0.9753521126760564,0.4903773056455807,0.6379348738773618
P009958,Healthkart Thermometer Elite 499,Health,Thermometer,Healthkart,2192.09,2578.32,15.0,"Premium quality Thermometer by Healthkart. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.1,945,https://picsum.photos/seed/temperature41/400/400,62,False,"trending,health,healthkart",6,75,0.0104783317113827,0.525,0.2077464788732395,0.0375705197455287,0.254311653741921
P009959,Optimum Nutrition Thermometer Ultra 336,Health,Thermometer,Optimum Nutrition,4080.09,5675.29,28.1,"Premium quality Thermometer by Optimum Nutrition. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.4,7423,https://picsum.photos/seed/doctor41/400/400,256,False,"recommended,new arrival,optimum nutrition",6,75,0.0199326161898011,0.8500000000000001,0.6690140845070424,0.2967630936662265,0.5442191954592357
P009960,Healthkart Thermometer Pro 585,Health,Thermometer,Healthkart,5983.68,8812.74,32.1,"Premium quality Thermometer by Healthkart. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.2,23315,https://picsum.photos/seed/thermometer42/400/400,93,False,"recommended,trending,thermometer",6,75,0.0294649686210896,0.8,0.8098591549295776,0.9326211339174968,0.7678962701105606
P009961,Optimum Nutrition Thermometer Ultra 292,Health,Thermometer,Optimum Nutrition,5006.2,6020.31,16.8,"Premium quality Thermometer by Optimum Nutrition. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.1,17520,https://picsum.photos/seed/medical42/400/400,324,False,"sale,trending,bestseller",6,75,0.0245701730744982,0.525,0.2711267605633803,0.7007562117392869,0.4959336881932575
P009962,Apollo Thermometer Plus 809,Health,Thermometer,Apollo,3764.58,4984.2,24.5,"Premium quality Thermometer by Apollo. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.3,16839,https://picsum.photos/seed/health42/400/400,269,False,"new arrival,health,trending",6,75,0.0183526790627959,0.575,0.5422535211267606,0.6735085824030728,0.5470660320100895
P009963,Optimum Nutrition Thermometer Plus 962,Health,Thermometer,Optimum Nutrition,6326.61,7322.16,13.6,"Premium quality Thermometer by Optimum Nutrition. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.4,10750,https://picsum.photos/seed/temperature42/400/400,153,False,"sale,new arrival,health",6,75,0.0311822132059328,0.8500000000000001,0.1584507042253521,0.4298803665026207,0.5142257339097202
P009964,Omron Thermometer Elite 329,Health,Thermometer,Omron,1647.12,2279.21,27.7,"Premium quality Thermometer by Omron. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.7,23548,https://picsum.photos/seed/doctor42/400/400,126,False,"sale,trending,recommended",6,75,0.0077493585057663,0.675,0.6549295774647887,0.9419437442483894,0.6979197471066547
P009965,Healthkart Thermometer Plus 447,Health,Thermometer,Healthkart,896.83,1007.55,11.0,"Premium quality Thermometer by Healthkart. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",5.0,13049,https://picsum.photos/seed/thermometer43/400/400,345,False,"health,trending,sale",6,75,0.0039922318631219,1.0,0.0669014084507042,0.521866122514304,0.592688354147612
P009966,Apollo Thermometer Lite 722,Health,Thermometer,Apollo,4553.69,5973.38,23.8,"Premium quality Thermometer by Apollo. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.3,14545,https://picsum.photos/seed/medical43/400/400,396,False,"sale,trending,recommended",6,75,0.0223041994148959,0.825,0.517605633802817,0.5817228824070739,0.6112438539128985
P009967,Optimum Nutrition Thermometer Ultra 301,Health,Thermometer,Optimum Nutrition,6217.26,9507.04,34.6,"Premium quality Thermometer by Optimum Nutrition. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.5,4262,https://picsum.photos/seed/health43/400/400,238,False,"trending,thermometer,health",6,75,0.030634635871338,0.625,0.8978873239436621,0.1702876805505541,0.4442837867842432
P009968,HealthSense Thermometer Lite 748,Health,Thermometer,HealthSense,3777.26,4230.4,10.7,"Premium quality Thermometer by HealthSense. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.9,6356,https://picsum.photos/seed/temperature43/400/400,385,False,"trending,thermometer,healthsense",6,75,0.0184161749988056,0.725,0.056338028169014,0.2540711399191774,0.3873756031970641
P009969,Healthkart Thermometer Lite 432,Health,Thermometer,Healthkart,8066.13,11105.86,27.4,"Premium quality Thermometer by Healthkart. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.9,10605,https://picsum.photos/seed/doctor43/400/400,144,False,"trending,bestseller,recommended",6,75,0.0398929742948621,0.725,0.6443661971830986,0.4240787420477734,0.5350824892941854
P009970,Omron Thermometer Pro 691,Health,Thermometer,Omron,5454.78,7632.26,28.5,"Premium quality Thermometer by Omron. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.4,5501,https://picsum.photos/seed/thermometer44/400/400,492,False,"omron,recommended,new arrival",6,75,0.0268164669999902,0.6,0.6830985915492959,0.2198615612371464,0.4194163351653956
P009971,Dr Trust Thermometer Lite 986,Health,Thermometer,Dr Trust,1271.76,1742.13,27.0,"Premium quality Thermometer by Dr Trust. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.2,17513,https://picsum.photos/seed/medical44/400/400,170,False,"bestseller,trending,new arrival",6,75,0.0058697185577689,0.55,0.6302816901408451,0.7004761333173288,0.5597089001821919
P009972,Apollo Thermometer Lite 478,Health,Thermometer,Apollo,9222.88,13748.27,32.9,"Premium quality Thermometer by Apollo. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.4,14364,https://picsum.photos/seed/health44/400/400,351,False,"sale,recommended,new arrival",6,75,0.0456854761859693,0.8500000000000001,0.8380281690140844,0.574480854639299,0.6667725244758674
P009973,HealthSense Thermometer Lite 453,Health,Thermometer,HealthSense,8319.81,12567.15,33.8,"Premium quality Thermometer by HealthSense. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.5,21639,https://picsum.photos/seed/temperature44/400/400,330,False,"sale,healthsense,thermometer",6,75,0.0411632936203309,0.875,0.8697183098591549,0.8655623574600888,0.7834045715899043
P009974,Optimum Nutrition Thermometer Pro 343,Health,Thermometer,Optimum Nutrition,351.18,545.7,35.6,"Premium quality Thermometer by Optimum Nutrition. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.4,22633,https://picsum.photos/seed/doctor44/400/400,280,False,"thermometer,sale,bestseller",6,75,0.0012598535126722,0.8500000000000001,0.933098591549296,0.9053334933781458,0.7968315114147454
P009975,HealthSense Thermometer Ultra 866,Health,Thermometer,HealthSense,9065.63,10760.26,15.7,"Premium quality Thermometer by HealthSense. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",5.0,1575,https://picsum.photos/seed/thermometer45/400/400,4,False,"healthsense,thermometer,recommended",6,75,0.0448980364432621,1.0,0.2323943661971831,0.0627775777217621,0.4568313071321942
P009976,Dr Trust Thermometer Ultra 741,Health,Thermometer,Dr Trust,1645.29,1848.06,11.0,"Premium quality Thermometer by Dr Trust. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.5,4663,https://picsum.photos/seed/medical45/400/400,304,False,"trending,sale,new arrival",6,75,0.0077401946601119,0.625,0.0669014084507042,0.1863321730084423,0.3252514718205604
P009977,Apollo Thermometer Max 898,Health,Thermometer,Apollo,3027.7,4014.06,24.6,"Premium quality Thermometer by Apollo. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",5.0,5296,https://picsum.photos/seed/health45/400/400,90,False,"sale,health,thermometer",6,75,0.0146627038792912,1.0,0.545774647887324,0.2116592645940863,0.5559469397910288
P009978,Healthkart Thermometer Max 328,Health,Thermometer,Healthkart,4040.04,6300.29,35.9,"Premium quality Thermometer by Healthkart. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.2,20635,https://picsum.photos/seed/temperature45/400/400,44,False,"bestseller,health,sale",6,75,0.0197320631742499,0.55,0.943661971830986,0.825391109510663,0.6504361841033799
P009979,Apollo Thermometer Max 112,Health,Thermometer,Apollo,3831.63,5688.21,32.6,"Premium quality Thermometer by Apollo. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.1,13633,https://picsum.photos/seed/doctor45/400/400,459,True,"recommended,trending,thermometer",6,75,0.018688436358494,0.525,0.8274647887323944,0.5452326651462409,0.6249511511110435
P009980,HealthSense Thermometer Plus 705,Health,Thermometer,HealthSense,3313.83,4377.62,24.3,"Premium quality Thermometer by HealthSense. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",2.6,17133,https://picsum.photos/seed/thermometer46/400/400,316,False,"recommended,trending,thermometer",6,75,0.0160955187192328,0.4,0.5352112676056339,0.685271876125315,0.4801268467847053
P009981,Dr Trust Thermometer Plus 183,Health,Thermometer,Dr Trust,1081.58,1574.76,31.3,"Premium quality Thermometer by Dr Trust. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.6,10998,https://picsum.photos/seed/medical46/400/400,489,False,"recommended,dr trust,thermometer",6,75,0.0049173796689418,0.65,0.7816901408450704,0.4398031448805665,0.5311846218349588
P009982,HealthSense Thermometer Plus 859,Health,Thermometer,HealthSense,3406.32,3815.68,10.7,"Premium quality Thermometer by HealthSense. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.5,8149,https://picsum.photos/seed/health46/400/400,55,False,"bestseller,health,healthsense",6,75,0.0165586684922249,0.625,0.056338028169014,0.3258112271436002,0.3724846337256122
P009983,Apollo Thermometer Plus 251,Health,Thermometer,Apollo,7211.64,8641.51,16.5,"Premium quality Thermometer by Apollo. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.3,1136,https://picsum.photos/seed/temperature46/400/400,283,False,"apollo,recommended,new arrival",6,75,0.0356140592821694,0.825,0.2605633802816901,0.0452126595446725,0.3849089378828889
P009984,Healthkart Thermometer Elite 720,Health,Thermometer,Healthkart,9100.16,13724.95,33.7,"Premium quality Thermometer by Healthkart. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.1,19501,https://picsum.photos/seed/doctor46/400/400,123,False,"thermometer,recommended,new arrival",6,75,0.0450709476948721,0.7749999999999999,0.8661971830985916,0.7800184051534429,0.7129360192684937
P009985,Dr Trust Thermometer Elite 870,Health,Thermometer,Dr Trust,9463.21,11027.63,14.2,"Premium quality Thermometer by Dr Trust. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.0,1777,https://picsum.photos/seed/thermometer47/400/400,398,False,"recommended,dr trust,sale",6,75,0.0468889445062544,0.5,0.1795774647887323,0.0708598407554115,0.2517375639827039
P009986,HealthSense Thermometer Ultra 610,Health,Thermometer,HealthSense,9878.52,12152.95,18.7,"Premium quality Thermometer by HealthSense. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.6,15955,https://picsum.photos/seed/medical47/400/400,323,False,"new arrival,healthsense,bestseller",6,75,0.0489686367132099,0.65,0.3380281690140845,0.6381386788300724,0.534052762942638
P009987,Optimum Nutrition Thermometer Pro 644,Health,Thermometer,Optimum Nutrition,8361.52,13133.32,36.3,"Premium quality Thermometer by Optimum Nutrition. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.6,5136,https://picsum.photos/seed/health47/400/400,454,False,"optimum nutrition,sale,health",6,75,0.0413721591953282,0.65,0.9577464788732394,0.2052574720921857,0.4755020870632509
P009988,HealthSense Thermometer Lite 181,Health,Thermometer,HealthSense,1772.54,2430.79,27.1,"Premium quality Thermometer by HealthSense. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",2.6,19394,https://picsum.photos/seed/temperature47/400/400,213,False,"thermometer,new arrival,health",6,75,0.0083774074248782,0.4,0.6338028169014085,0.7757372064177969,0.5265784447814402
P009989,Optimum Nutrition Thermometer Lite 661,Health,Thermometer,Optimum Nutrition,8727.16,13784.02,36.7,"Premium quality Thermometer by Optimum Nutrition. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.2,21285,https://picsum.photos/seed/doctor47/400/400,493,False,"thermometer,new arrival,recommended",6,75,0.0432031256024727,0.55,0.9718309859154932,0.8513983915496338,0.6637640849296959
P009990,Dr Trust Thermometer Pro 688,Health,Thermometer,Dr Trust,9580.68,12331.41,22.3,"Premium quality Thermometer by Dr Trust. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.3,23663,https://picsum.photos/seed/thermometer48/400/400,238,False,"recommended,health,new arrival",6,75,0.047477183276212,0.575,0.4647887323943662,0.9465450326091304,0.6310090712723506
P009991,HealthSense Thermometer Elite 584,Health,Thermometer,HealthSense,2472.52,3498.12,29.3,"Premium quality Thermometer by HealthSense. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",5.0,20576,https://picsum.photos/seed/medical48/400/400,376,False,"health,thermometer,bestseller",6,75,0.0118826034255156,1.0,0.7112676056338029,0.823030448525587,0.7947507978290259
P009992,Apollo Thermometer Lite 218,Health,Thermometer,Apollo,7378.82,10167.83,27.4,"Premium quality Thermometer by Apollo. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.0,9299,https://picsum.photos/seed/health48/400/400,185,False,"new arrival,bestseller,recommended",6,75,0.0364512241545751,0.75,0.6443661971830986,0.3718241107510103,0.5267933683403184
P009993,Apollo Thermometer Ultra 740,Health,Thermometer,Apollo,3305.84,5175.65,36.1,"Premium quality Thermometer by Apollo. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.4,5248,https://picsum.photos/seed/temperature48/400/400,8,False,"trending,bestseller,health",6,75,0.0160555082674412,0.8500000000000001,0.9507042253521129,0.2097387268435161,0.5560141881980476
P009994,Omron Thermometer Lite 944,Health,Thermometer,Omron,5371.83,8334.04,35.5,"Premium quality Thermometer by Omron. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",2.8,12122,https://picsum.photos/seed/doctor48/400/400,73,False,"health,new arrival,trending",6,75,0.0264010894059835,0.4499999999999999,0.9295774647887324,0.4847757372064178,0.489108127740556
P009995,Omron Thermometer Plus 811,Health,Thermometer,Omron,9528.62,11845.06,19.6,"Premium quality Thermometer by Omron. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.8,1701,https://picsum.photos/seed/thermometer49/400/400,402,False,"thermometer,health,omron",6,75,0.0472164893938251,0.95,0.369718309859155,0.0678189893170087,0.4591943927398263
P009996,Apollo Thermometer Ultra 950,Health,Thermometer,Apollo,6474.45,8844.36,26.8,"Premium quality Thermometer by Apollo. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.9,9565,https://picsum.photos/seed/medical49/400/400,119,False,"apollo,recommended,new arrival",6,75,0.0319225317532259,0.975,0.6232394366197184,0.3824670907854199,0.6173493972678548
P009997,Healthkart Thermometer Max 237,Health,Thermometer,Healthkart,8681.67,9712.94,10.6,"Premium quality Thermometer by Healthkart. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",2.4,5106,https://picsum.photos/seed/health49/400/400,140,False,"trending,sale,bestseller",6,75,0.0429753314282549,0.35,0.0528169014084506,0.2040571359980794,0.2193425328105953
P009998,Omron Thermometer Lite 667,Health,Thermometer,Omron,2123.69,3385.95,37.3,"Premium quality Thermometer by Omron. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.4,23085,https://picsum.photos/seed/temperature49/400/400,483,False,"trending,health,recommended",6,75,0.0101358142016773,0.6,0.9929577464788732,0.9234185571960148,0.7121401569904362
P009999,Omron Thermometer Lite 777,Health,Thermometer,Omron,542.73,599.24,9.4,"Premium quality Thermometer by Omron. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.3,19280,https://picsum.photos/seed/doctor49/400/400,283,False,"new arrival,omron,health",6,75,0.0022190527668253,0.825,0.0105633802816901,0.7711759292601927,0.6014960822833211
P010000,Healthkart Thermometer Lite 259,Health,Thermometer,Healthkart,9612.39,11884.15,19.1,"Premium quality Thermometer by Healthkart. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.4,12184,https://picsum.photos/seed/thermometer/400/400,289,False,"recommended,bestseller,health",6,75,0.0476359731918956,0.8500000000000001,0.3521126760563381,0.4872564318009043,0.5633566525387673
P010001,Dr Trust Thermometer Ultra 504,Health,Thermometer,Dr Trust,7671.95,8604.9,10.8,"Premium quality Thermometer by Dr Trust. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.4,18782,https://picsum.photos/seed/medical/400/400,217,False,"thermometer,recommended,bestseller",6,75,0.0379190919560363,0.6,0.0598591549295774,0.7512503500980274,0.5119164957737462
P010002,HealthSense Thermometer Plus 968,Health,Thermometer,HealthSense,2975.27,3476.34,14.4,"Premium quality Thermometer by HealthSense. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.7,23624,https://picsum.photos/seed/health/400/400,231,True,"trending,thermometer,health",6,75,0.0144001571975097,0.675,0.1866197183098591,0.9449845956867924,0.7287375662368563
P010003,HealthSense Thermometer Elite 899,Health,Thermometer,HealthSense,937.95,1052.38,10.9,"Premium quality Thermometer by HealthSense. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.5,3622,https://picsum.photos/seed/temperature/400/400,225,False,"new arrival,bestseller,trending",6,75,0.0041981429742197,0.625,0.0633802816901408,0.144680510542952,0.3101452209435543
P010004,Healthkart Thermometer Elite 951,Health,Thermometer,Healthkart,1104.24,1298.96,15.0,"Premium quality Thermometer by Healthkart. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.0,21120,https://picsum.photos/seed/doctor/400/400,350,False,"recommended,bestseller,sale",6,75,0.0050308511129465,0.75,0.2077464788732395,0.8447965430320489,0.6268407618922031
P010005,Omron Thermometer Lite 187,Health,Thermometer,Omron,4118.06,4632.92,11.1,"Premium quality Thermometer by Omron. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.8,2754,https://picsum.photos/seed/thermometer1/400/400,448,False,"sale,omron,recommended",6,75,0.0201227534682151,0.95,0.0704225352112675,0.1099507862201416,0.4290461554587397
P010006,Omron Thermometer Elite 292,Health,Thermometer,Omron,4062.22,6033.21,32.7,"Premium quality Thermometer by Omron. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.3,14378,https://picsum.photos/seed/medical1/400/400,268,False,"thermometer,bestseller,recommended",6,75,0.0198431309866076,0.575,0.8309859154929579,0.5750410114832153,0.555912241343069
P010007,Dr Trust Thermometer Ultra 999,Health,Thermometer,Dr Trust,6399.43,7713.9,17.0,"Premium quality Thermometer by Dr Trust. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.7,23621,https://picsum.photos/seed/health1/400/400,63,False,"sale,new arrival,trending",6,75,0.0315468641570549,0.925,0.278169014084507,0.9448645620773816,0.7424279488397596
P010008,Optimum Nutrition Thermometer Pro 350,Health,Thermometer,Optimum Nutrition,9567.64,12658.14,24.4,"Premium quality Thermometer by Optimum Nutrition. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.3,8153,https://picsum.photos/seed/temperature1/400/400,339,False,"health,optimum nutrition,thermometer",6,75,0.047411884616467,0.575,0.5387323943661971,0.3259712719561477,0.4248998043395812
P010009,Healthkart Thermometer Lite 511,Health,Thermometer,Healthkart,3265.17,5110.36,36.1,"Premium quality Thermometer by Healthkart. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.3,8371,https://picsum.photos/seed/doctor1/400/400,460,False,"healthkart,sale,bestseller",6,75,0.0158518505610126,0.575,0.9507042253521129,0.3346937142399872,0.4897484337868124
P010010,Dr Trust Thermometer Plus 156,Health,Thermometer,Dr Trust,3421.2,5116.36,33.1,"Premium quality Thermometer by Dr Trust. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.5,15830,https://picsum.photos/seed/thermometer2/400/400,405,False,"trending,sale,bestseller",6,75,0.0166331810732836,0.875,0.8450704225352114,0.6331372784379625,0.6983586108335686
P010011,Dr Trust Multivitamin Elite 626,Health,Multivitamin,Dr Trust,1388.38,1957.22,29.1,"Premium quality Multivitamin by Dr Trust. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.6,15521,https://picsum.photos/seed/supplement2/400/400,85,False,"dr trust,sale,multivitamin",6,44,0.0064537008966848,0.8999999999999999,0.7042253521126761,0.6207738166686672,0.6829046386509349
P010012,Apollo Multivitamin Lite 594,Health,Multivitamin,Apollo,1069.23,1305.72,18.1,"Premium quality Multivitamin by Apollo. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.5,23561,https://picsum.photos/seed/health2/400/400,118,True,"bestseller,sale,multivitamin",6,44,0.0048555362296894,0.875,0.3169014084507042,0.9424638898891688,0.8273975727288148
P010013,Dr Trust Multivitamin Lite 494,Health,Multivitamin,Dr Trust,3884.16,4461.13,12.9,"Premium quality Multivitamin by Dr Trust. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",2.9,24853,https://picsum.photos/seed/medicine2/400/400,273,False,"trending,new arrival,bestseller",6,44,0.0189514837968686,0.475,0.1338028169014085,0.9941583643420157,0.5580258500549168
P010014,Optimum Nutrition Multivitamin Pro 555,Health,Multivitamin,Optimum Nutrition,9717.77,14895.37,34.8,"Premium quality Multivitamin by Optimum Nutrition. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.6,23413,https://picsum.photos/seed/capsule2/400/400,462,False,"bestseller,sale,new arrival",6,44,0.0481636704897429,0.65,0.9049295774647886,0.9365422318249108,0.7235292177584371
P010015,Omron Multivitamin Elite 290,Health,Multivitamin,Omron,4197.48,5051.29,16.9,"Premium quality Multivitamin by Omron. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.5,8576,https://picsum.photos/seed/vitamin3/400/400,112,False,"health,new arrival,omron",6,44,0.0205204543544841,0.875,0.2746478873239436,0.3428960108830473,0.5112107869076581
P010016,HealthSense Multivitamin Lite 443,Health,Multivitamin,HealthSense,7254.94,11112.69,34.7,"Premium quality Multivitamin by HealthSense. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.9,3451,https://picsum.photos/seed/supplement3/400/400,496,False,"bestseller,trending,health",6,44,0.0358308868869975,0.725,0.9014084507042256,0.1378385948065458,0.4734547757879248
P010017,Dr Trust Multivitamin Elite 130,Health,Multivitamin,Dr Trust,704.11,1064.94,33.9,"Premium quality Multivitamin by Dr Trust. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.1,19702,https://picsum.photos/seed/health3/400/400,246,False,"sale,multivitamin,new arrival",6,44,0.0030271737568291,0.525,0.8732394366197184,0.7880606569839554,0.6168071454373422
